idx,target,event_type,reason
17466,1.0,LONG_TP,LONG_TP
17467,1.0,LONG_TP,LONG_TP
17468,1.0,LONG_TP,LONG_TP
17469,1.0,LONG_TP,LONG_TP
17470,1.0,LONG_TP,LONG_TP
17471,1.0,LONG_TP,LONG_TP
17472,1.0,LONG_TP,LONG_TP
17473,1.0,LONG_TP,LONG_TP
17474,1.0,LONG_TP,LONG_TP
17475,1.0,LONG_TP,LONG_TP
17476,1.0,LONG_TP,LONG_TP
17477,1.0,LONG_TP,LONG_TP
17478,1.0,LONG_TP,LONG_TP
17479,-1.0,SHORT_TP,SHORT_TP
17480,-1.0,SHORT_TP,SHORT_TP
17481,-1.0,SHORT_TP,SHORT_TP
17482,-1.0,SHORT_TP,SHORT_TP
17483,-1.0,SHORT_TP,SHORT_TP
17484,-1.0,SHORT_TP,SHORT_TP
17485,-1.0,SHORT_TP,SHORT_TP
17486,-1.0,SHORT_TP,SHORT_TP
17487,-1.0,SHORT_TP,SHORT_TP
17488,-1.0,SHORT_TP,SHORT_TP
17489,-1.0,SHORT_TP,SHORT_TP
17490,-1.0,SHORT_TP,SHORT_TP
17491,-1.0,SHORT_TP,SHORT_TP
17492,-1.0,SHORT_TP,SHORT_TP
17493,-1.0,SHORT_TP,SHORT_TP
17494,1.0,LONG_TP,LONG_TP
17495,-1.0,SHORT_TP,SHORT_TP
17496,1.0,LONG_TP,LONG_TP
17497,1.0,LONG_TP,LONG_TP
17498,1.0,LONG_TP,LONG_TP
17499,1.0,LONG_TP,LONG_TP
17500,1.0,LONG_TP,LONG_TP
17501,1.0,LONG_TP,LONG_TP
17502,1.0,LONG_TP,LONG_TP
17503,1.0,LONG_TP,LONG_TP
17504,1.0,LONG_TP,LONG_TP
17505,1.0,LONG_TP,LONG_TP
17506,1.0,LONG_TP,LONG_TP
17507,1.0,LONG_TP,LONG_TP
17508,1.0,LONG_TP,LONG_TP
17509,1.0,LONG_TP,LONG_TP
17510,1.0,LONG_TP,LONG_TP
17511,1.0,LONG_TP,LONG_TP
17512,1.0,LONG_TP,LONG_TP
17513,1.0,LONG_TP,LONG_TP
17514,1.0,LONG_TP,LONG_TP
17515,1.0,LONG_TP,LONG_TP
17516,1.0,LONG_TP,LONG_TP
17517,1.0,LONG_TP,LONG_TP
17518,1.0,LONG_TP,LONG_TP
17519,-1.0,SHORT_TP,SHORT_TP
17520,-1.0,SHORT_TP,SHORT_TP
17521,-1.0,SHORT_TP,SHORT_TP
17522,1.0,LONG_TP,LONG_TP
17523,1.0,LONG_TP,LONG_TP
17524,-1.0,SHORT_TP,SHORT_TP
17525,-1.0,SHORT_TP,SHORT_TP
17526,-1.0,SHORT_TP,SHORT_TP
17527,-1.0,SHORT_TP,SHORT_TP
17528,-1.0,SHORT_TP,SHORT_TP
17529,-1.0,SHORT_TP,SHORT_TP
17530,-1.0,SHORT_TP,SHORT_TP
17531,-1.0,SHORT_TP,SHORT_TP
17532,-1.0,SHORT_TP,SHORT_TP
17533,-1.0,SHORT_TP,SHORT_TP
17534,-1.0,SHORT_TP,SHORT_TP
17535,-1.0,SHORT_TP,SHORT_TP
17536,-1.0,SHORT_TP,SHORT_TP
17537,-1.0,SHORT_TP,SHORT_TP
17538,-1.0,SHORT_TP,SHORT_TP
17539,-1.0,SHORT_TP,SHORT_TP
17540,1.0,LONG_TP,LONG_TP
17541,1.0,LONG_TP,LONG_TP
17542,1.0,LONG_TP,LONG_TP
17543,1.0,LONG_TP,LONG_TP
17544,1.0,LONG_TP,LONG_TP
17545,1.0,LONG_TP,LONG_TP
17546,1.0,LONG_TP,LONG_TP
17547,1.0,LONG_TP,LONG_TP
17548,1.0,LONG_TP,LONG_TP
17549,1.0,LONG_TP,LONG_TP
17550,1.0,LONG_TP,LONG_TP
17551,1.0,LONG_TP,LONG_TP
17552,1.0,LONG_TP,LONG_TP
17553,1.0,LONG_TP,LONG_TP
17554,1.0,LONG_TP,LONG_TP
17555,1.0,LONG_TP,LONG_TP
17556,1.0,LONG_TP,LONG_TP
17557,1.0,LONG_TP,LONG_TP
17558,1.0,LONG_TP,LONG_TP
17559,1.0,LONG_TP,LONG_TP
17560,1.0,LONG_TP,LONG_TP
17561,1.0,LONG_TP,LONG_TP
17562,1.0,LONG_TP,LONG_TP
17563,1.0,LONG_TP,LONG_TP
17564,-1.0,SHORT_TP,SHORT_TP
17565,-1.0,SHORT_TP,SHORT_TP
17566,-1.0,SHORT_TP,SHORT_TP
17567,-1.0,SHORT_TP,SHORT_TP
17568,-1.0,SHORT_TP,SHORT_TP
17569,-1.0,SHORT_TP,SHORT_TP
17570,-1.0,SHORT_TP,SHORT_TP
17571,-1.0,SHORT_TP,SHORT_TP
17572,-1.0,SHORT_TP,SHORT_TP
17573,-1.0,SHORT_TP,SHORT_TP
17574,1.0,LONG_TP,LONG_TP
17575,1.0,LONG_TP,LONG_TP
17576,1.0,LONG_TP,LONG_TP
17577,1.0,LONG_TP,LONG_TP
17578,1.0,LONG_TP,LONG_TP
17579,1.0,LONG_TP,LONG_TP
17580,1.0,LONG_TP,LONG_TP
17581,1.0,LONG_TP,LONG_TP
17582,-1.0,SHORT_TP,SHORT_TP
17583,-1.0,SHORT_TP,SHORT_TP
17584,1.0,LONG_TP,LONG_TP
17585,1.0,LONG_TP,LONG_TP
17586,1.0,LONG_TP,LONG_TP
17587,1.0,LONG_TP,LONG_TP
17588,1.0,LONG_TP,LONG_TP
17589,1.0,LONG_TP,LONG_TP
17590,1.0,LONG_TP,LONG_TP
17591,1.0,LONG_TP,LONG_TP
17592,1.0,LONG_TP,LONG_TP
17593,1.0,LONG_TP,LONG_TP
17594,1.0,LONG_TP,LONG_TP
17595,1.0,LONG_TP,LONG_TP
17596,1.0,LONG_TP,LONG_TP
17597,1.0,LONG_TP,LONG_TP
17598,1.0,LONG_TP,LONG_TP
17599,1.0,LONG_TP,LONG_TP
17600,1.0,LONG_TP,LONG_TP
17601,1.0,LONG_TP,LONG_TP
17602,1.0,LONG_TP,LONG_TP
17603,1.0,LONG_TP,LONG_TP
17604,1.0,LONG_TP,LONG_TP
17605,1.0,LONG_TP,LONG_TP
17606,1.0,LONG_TP,LONG_TP
17607,1.0,LONG_TP,LONG_TP
17608,1.0,LONG_TP,LONG_TP
17609,1.0,LONG_TP,LONG_TP
17610,1.0,LONG_TP,LONG_TP
17611,1.0,LONG_TP,LONG_TP
17612,1.0,LONG_TP,LONG_TP
17613,1.0,LONG_TP,LONG_TP
17614,1.0,LONG_TP,LONG_TP
17615,1.0,LONG_TP,LONG_TP
17616,1.0,LONG_TP,LONG_TP
17617,1.0,LONG_TP,LONG_TP
17618,1.0,LONG_TP,LONG_TP
17619,-1.0,SHORT_TP,SHORT_TP
17620,-1.0,SHORT_TP,SHORT_TP
17621,1.0,LONG_TP,LONG_TP
17622,1.0,LONG_TP,LONG_TP
17623,1.0,LONG_TP,LONG_TP
17624,1.0,LONG_TP,LONG_TP
17625,1.0,LONG_TP,LONG_TP
17626,1.0,LONG_TP,LONG_TP
17627,1.0,LONG_TP,LONG_TP
17628,1.0,LONG_TP,LONG_TP
17629,1.0,LONG_TP,LONG_TP
17630,1.0,LONG_TP,LONG_TP
17631,1.0,LONG_TP,LONG_TP
17632,1.0,LONG_TP,LONG_TP
17633,1.0,LONG_TP,LONG_TP
17634,1.0,LONG_TP,LONG_TP
17635,1.0,LONG_TP,LONG_TP
17636,1.0,LONG_TP,LONG_TP
17637,1.0,LONG_TP,LONG_TP
17638,1.0,LONG_TP,LONG_TP
17639,1.0,LONG_TP,LONG_TP
17640,1.0,LONG_TP,LONG_TP
17641,1.0,LONG_TP,LONG_TP
17642,1.0,LONG_TP,LONG_TP
17643,1.0,LONG_TP,LONG_TP
17644,1.0,LONG_TP,LONG_TP
17645,1.0,LONG_TP,LONG_TP
17646,1.0,LONG_TP,LONG_TP
17647,1.0,LONG_TP,LONG_TP
17648,1.0,LONG_TP,LONG_TP
17649,1.0,LONG_TP,LONG_TP
17650,1.0,LONG_TP,LONG_TP
17651,1.0,LONG_TP,LONG_TP
17652,1.0,LONG_TP,LONG_TP
17653,1.0,LONG_TP,LONG_TP
17654,1.0,LONG_TP,LONG_TP
17655,1.0,LONG_TP,LONG_TP
17656,1.0,LONG_TP,LONG_TP
17657,1.0,LONG_TP,LONG_TP
17658,1.0,LONG_TP,LONG_TP
17659,1.0,LONG_TP,LONG_TP
17660,1.0,LONG_TP,LONG_TP
17661,1.0,LONG_TP,LONG_TP
17662,1.0,LONG_TP,LONG_TP
17663,1.0,LONG_TP,LONG_TP
17664,1.0,LONG_TP,LONG_TP
17665,1.0,LONG_TP,LONG_TP
17666,1.0,LONG_TP,LONG_TP
17667,1.0,LONG_TP,LONG_TP
17668,1.0,LONG_TP,LONG_TP
17669,1.0,LONG_TP,LONG_TP
17670,1.0,LONG_TP,LONG_TP
17671,1.0,LONG_TP,LONG_TP
17672,1.0,LONG_TP,LONG_TP
17673,1.0,LONG_TP,LONG_TP
17674,1.0,LONG_TP,LONG_TP
17675,1.0,LONG_TP,LONG_TP
17676,1.0,LONG_TP,LONG_TP
17677,1.0,LONG_TP,LONG_TP
17678,1.0,LONG_TP,LONG_TP
17679,-1.0,SHORT_TP,SHORT_TP
17680,-1.0,SHORT_TP,SHORT_TP
17681,-1.0,SHORT_TP,SHORT_TP
17682,-1.0,SHORT_TP,SHORT_TP
17683,-1.0,SHORT_TP,SHORT_TP
17684,-1.0,SHORT_TP,SHORT_TP
17685,-1.0,SHORT_TP,SHORT_TP
17686,-1.0,SHORT_TP,SHORT_TP
17687,-1.0,SHORT_TP,SHORT_TP
17688,-1.0,SHORT_TP,SHORT_TP
17689,-1.0,SHORT_TP,SHORT_TP
17690,-1.0,SHORT_TP,SHORT_TP
17691,-1.0,SHORT_TP,SHORT_TP
17692,-1.0,SHORT_TP,SHORT_TP
17693,-1.0,SHORT_TP,SHORT_TP
17694,-1.0,SHORT_TP,SHORT_TP
17695,-1.0,SHORT_TP,SHORT_TP
17696,-1.0,SHORT_TP,SHORT_TP
17697,-1.0,SHORT_TP,SHORT_TP
17698,-1.0,SHORT_TP,SHORT_TP
17699,-1.0,SHORT_TP,SHORT_TP
17700,-1.0,SHORT_TP,SHORT_TP
17701,-1.0,SHORT_TP,SHORT_TP
17702,-1.0,SHORT_TP,SHORT_TP
17703,-1.0,SHORT_TP,SHORT_TP
17704,-1.0,SHORT_TP,SHORT_TP
17705,-1.0,SHORT_TP,SHORT_TP
17706,-1.0,SHORT_TP,SHORT_TP
17707,-1.0,SHORT_TP,SHORT_TP
17708,-1.0,SHORT_TP,SHORT_TP
17709,-1.0,SHORT_TP,SHORT_TP
17710,-1.0,SHORT_TP,SHORT_TP
17711,-1.0,SHORT_TP,SHORT_TP
17712,-1.0,SHORT_TP,SHORT_TP
17713,-1.0,SHORT_TP,SHORT_TP
17714,-1.0,SHORT_TP,SHORT_TP
17715,-1.0,SHORT_TP,SHORT_TP
17716,-1.0,SHORT_TP,SHORT_TP
17717,-1.0,SHORT_TP,SHORT_TP
17718,-1.0,SHORT_TP,SHORT_TP
17719,-1.0,SHORT_TP,SHORT_TP
17720,-1.0,SHORT_TP,SHORT_TP
17721,-1.0,SHORT_TP,SHORT_TP
17722,-1.0,SHORT_TP,SHORT_TP
17723,-1.0,SHORT_TP,SHORT_TP
17724,-1.0,SHORT_TP,SHORT_TP
17725,-1.0,SHORT_TP,SHORT_TP
17726,-1.0,SHORT_TP,SHORT_TP
17727,-1.0,SHORT_TP,SHORT_TP
17728,-1.0,SHORT_TP,SHORT_TP
17729,-1.0,SHORT_TP,SHORT_TP
17730,-1.0,SHORT_TP,SHORT_TP
17731,-1.0,SHORT_TP,SHORT_TP
17732,-1.0,SHORT_TP,SHORT_TP
17733,-1.0,SHORT_TP,SHORT_TP
17734,-1.0,SHORT_TP,SHORT_TP
17735,-1.0,SHORT_TP,SHORT_TP
17736,-1.0,SHORT_TP,SHORT_TP
17737,-1.0,SHORT_TP,SHORT_TP
17738,-1.0,SHORT_TP,SHORT_TP
17739,-1.0,SHORT_TP,SHORT_TP
17740,-1.0,SHORT_TP,SHORT_TP
17741,-1.0,SHORT_TP,SHORT_TP
17742,-1.0,SHORT_TP,SHORT_TP
17743,-1.0,SHORT_TP,SHORT_TP
17744,1.0,LONG_TP,LONG_TP
17745,1.0,LONG_TP,LONG_TP
17746,1.0,LONG_TP,LONG_TP
17747,1.0,LONG_TP,LONG_TP
17748,-1.0,SHORT_TP,SHORT_TP
17749,-1.0,SHORT_TP,SHORT_TP
17750,-1.0,SHORT_TP,SHORT_TP
17751,1.0,LONG_TP,LONG_TP
17752,1.0,LONG_TP,LONG_TP
17753,1.0,LONG_TP,LONG_TP
17754,1.0,LONG_TP,LONG_TP
17755,1.0,LONG_TP,LONG_TP
17756,1.0,LONG_TP,LONG_TP
17757,1.0,LONG_TP,LONG_TP
17758,1.0,LONG_TP,LONG_TP
17759,1.0,LONG_TP,LONG_TP
17760,1.0,LONG_TP,LONG_TP
17761,1.0,LONG_TP,LONG_TP
17762,-1.0,SHORT_TP,SHORT_TP
17763,1.0,LONG_TP,LONG_TP
17764,-1.0,SHORT_TP,SHORT_TP
17765,1.0,LONG_TP,LONG_TP
17766,1.0,LONG_TP,LONG_TP
17767,1.0,LONG_TP,LONG_TP
17768,1.0,LONG_TP,LONG_TP
17769,1.0,LONG_TP,LONG_TP
17770,1.0,LONG_TP,LONG_TP
17771,1.0,LONG_TP,LONG_TP
17772,1.0,LONG_TP,LONG_TP
17773,1.0,LONG_TP,LONG_TP
17774,1.0,LONG_TP,LONG_TP
17775,1.0,LONG_TP,LONG_TP
17776,1.0,LONG_TP,LONG_TP
17777,1.0,LONG_TP,LONG_TP
17778,1.0,LONG_TP,LONG_TP
17779,1.0,LONG_TP,LONG_TP
17780,1.0,LONG_TP,LONG_TP
17781,1.0,LONG_TP,LONG_TP
17782,1.0,LONG_TP,LONG_TP
17783,-1.0,SHORT_TP,SHORT_TP
17784,-1.0,SHORT_TP,SHORT_TP
17785,-1.0,SHORT_TP,SHORT_TP
17786,-1.0,SHORT_TP,SHORT_TP
17787,-1.0,SHORT_TP,SHORT_TP
17788,-1.0,SHORT_TP,SHORT_TP
17789,-1.0,SHORT_TP,SHORT_TP
17790,-1.0,SHORT_TP,SHORT_TP
17791,-1.0,SHORT_TP,SHORT_TP
17792,-1.0,SHORT_TP,SHORT_TP
17793,-1.0,SHORT_TP,SHORT_TP
17794,-1.0,SHORT_TP,SHORT_TP
17795,-1.0,SHORT_TP,SHORT_TP
17796,-1.0,SHORT_TP,SHORT_TP
17797,-1.0,SHORT_TP,SHORT_TP
17798,-1.0,SHORT_TP,SHORT_TP
17799,-1.0,SHORT_TP,SHORT_TP
17800,-1.0,SHORT_TP,SHORT_TP
17801,-1.0,SHORT_TP,SHORT_TP
17802,-1.0,SHORT_TP,SHORT_TP
17803,-1.0,SHORT_TP,SHORT_TP
17804,-1.0,SHORT_TP,SHORT_TP
17805,-1.0,SHORT_TP,SHORT_TP
17806,-1.0,SHORT_TP,SHORT_TP
17807,-1.0,SHORT_TP,SHORT_TP
17808,-1.0,SHORT_TP,SHORT_TP
17809,1.0,LONG_TP,LONG_TP
17810,-1.0,SHORT_TP,SHORT_TP
17811,-1.0,SHORT_TP,SHORT_TP
17812,-1.0,SHORT_TP,SHORT_TP
17813,-1.0,SHORT_TP,SHORT_TP
17814,-1.0,SHORT_TP,SHORT_TP
17815,-1.0,SHORT_TP,SHORT_TP
17816,-1.0,SHORT_TP,SHORT_TP
17817,-1.0,SHORT_TP,SHORT_TP
17818,-1.0,SHORT_TP,SHORT_TP
17819,-1.0,SHORT_TP,SHORT_TP
17820,-1.0,SHORT_TP,SHORT_TP
17821,-1.0,SHORT_TP,SHORT_TP
17822,-1.0,SHORT_TP,SHORT_TP
17823,-1.0,SHORT_TP,SHORT_TP
17824,-1.0,SHORT_TP,SHORT_TP
17825,-1.0,SHORT_TP,SHORT_TP
17826,-1.0,SHORT_TP,SHORT_TP
17827,-1.0,SHORT_TP,SHORT_TP
17828,-1.0,SHORT_TP,SHORT_TP
17829,-1.0,SHORT_TP,SHORT_TP
17830,-1.0,SHORT_TP,SHORT_TP
17831,-1.0,SHORT_TP,SHORT_TP
17832,-1.0,SHORT_TP,SHORT_TP
17833,-1.0,SHORT_TP,SHORT_TP
17834,-1.0,SHORT_TP,SHORT_TP
17835,-1.0,SHORT_TP,SHORT_TP
17836,-1.0,SHORT_TP,SHORT_TP
17837,-1.0,SHORT_TP,SHORT_TP
17838,-1.0,SHORT_TP,SHORT_TP
17839,-1.0,SHORT_TP,SHORT_TP
17840,-1.0,SHORT_TP,SHORT_TP
17841,-1.0,SHORT_TP,SHORT_TP
17842,-1.0,SHORT_TP,SHORT_TP
17843,-1.0,SHORT_TP,SHORT_TP
17844,-1.0,SHORT_TP,SHORT_TP
17845,-1.0,SHORT_TP,SHORT_TP
17846,-1.0,SHORT_TP,SHORT_TP
17847,-1.0,SHORT_TP,SHORT_TP
17848,1.0,LONG_TP,LONG_TP
17849,1.0,LONG_TP,LONG_TP
17850,1.0,LONG_TP,LONG_TP
17851,1.0,LONG_TP,LONG_TP
17852,1.0,LONG_TP,LONG_TP
17853,1.0,LONG_TP,LONG_TP
17854,1.0,LONG_TP,LONG_TP
17855,1.0,LONG_TP,LONG_TP
17856,1.0,LONG_TP,LONG_TP
17857,1.0,LONG_TP,LONG_TP
17858,1.0,LONG_TP,LONG_TP
17859,1.0,LONG_TP,LONG_TP
17860,1.0,LONG_TP,LONG_TP
17861,1.0,LONG_TP,LONG_TP
17862,1.0,LONG_TP,LONG_TP
17863,1.0,LONG_TP,LONG_TP
17864,1.0,LONG_TP,LONG_TP
17865,1.0,LONG_TP,LONG_TP
17866,1.0,LONG_TP,LONG_TP
17867,1.0,LONG_TP,LONG_TP
17868,1.0,LONG_TP,LONG_TP
17869,1.0,LONG_TP,LONG_TP
17870,1.0,LONG_TP,LONG_TP
17871,1.0,LONG_TP,LONG_TP
17872,1.0,LONG_TP,LONG_TP
17873,1.0,LONG_TP,LONG_TP
17874,1.0,LONG_TP,LONG_TP
17875,1.0,LONG_TP,LONG_TP
17876,1.0,LONG_TP,LONG_TP
17877,1.0,LONG_TP,LONG_TP
17878,1.0,LONG_TP,LONG_TP
17879,-1.0,SHORT_TP,SHORT_TP
17880,1.0,LONG_TP,LONG_TP
17881,1.0,LONG_TP,LONG_TP
17882,1.0,LONG_TP,LONG_TP
17883,1.0,LONG_TP,LONG_TP
17884,1.0,LONG_TP,LONG_TP
17885,1.0,LONG_TP,LONG_TP
17886,1.0,LONG_TP,LONG_TP
17887,1.0,LONG_TP,LONG_TP
17888,1.0,LONG_TP,LONG_TP
17889,1.0,LONG_TP,LONG_TP
17890,1.0,LONG_TP,LONG_TP
17891,1.0,LONG_TP,LONG_TP
17892,1.0,LONG_TP,LONG_TP
17893,1.0,LONG_TP,LONG_TP
17894,1.0,LONG_TP,LONG_TP
17895,1.0,LONG_TP,LONG_TP
17896,1.0,LONG_TP,LONG_TP
17897,1.0,LONG_TP,LONG_TP
17898,1.0,LONG_TP,LONG_TP
17899,1.0,LONG_TP,LONG_TP
17900,1.0,LONG_TP,LONG_TP
17901,1.0,LONG_TP,LONG_TP
17902,1.0,LONG_TP,LONG_TP
17903,1.0,LONG_TP,LONG_TP
17904,1.0,LONG_TP,LONG_TP
17905,-1.0,SHORT_TP,SHORT_TP
17906,-1.0,SHORT_TP,SHORT_TP
17907,-1.0,SHORT_TP,SHORT_TP
17908,-1.0,SHORT_TP,SHORT_TP
17909,-1.0,SHORT_TP,SHORT_TP
17910,-1.0,SHORT_TP,SHORT_TP
17911,-1.0,SHORT_TP,SHORT_TP
17912,-1.0,SHORT_TP,SHORT_TP
17913,-1.0,SHORT_TP,SHORT_TP
17914,-1.0,SHORT_TP,SHORT_TP
17915,1.0,LONG_TP,LONG_TP
17916,1.0,LONG_TP,LONG_TP
17917,1.0,LONG_TP,LONG_TP
17918,1.0,LONG_TP,LONG_TP
17919,1.0,LONG_TP,LONG_TP
17920,1.0,LONG_TP,LONG_TP
17921,1.0,LONG_TP,LONG_TP
17922,1.0,LONG_TP,LONG_TP
17923,1.0,LONG_TP,LONG_TP
17924,1.0,LONG_TP,LONG_TP
17925,1.0,LONG_TP,LONG_TP
17926,1.0,LONG_TP,LONG_TP
17927,1.0,LONG_TP,LONG_TP
17928,1.0,LONG_TP,LONG_TP
17929,1.0,LONG_TP,LONG_TP
17930,1.0,LONG_TP,LONG_TP
17931,-1.0,SHORT_TP,SHORT_TP
17932,1.0,LONG_TP,LONG_TP
17933,1.0,LONG_TP,LONG_TP
17934,1.0,LONG_TP,LONG_TP
17935,1.0,LONG_TP,LONG_TP
17936,1.0,LONG_TP,LONG_TP
17937,1.0,LONG_TP,LONG_TP
17938,1.0,LONG_TP,LONG_TP
17939,1.0,LONG_TP,LONG_TP
17940,1.0,LONG_TP,LONG_TP
17941,1.0,LONG_TP,LONG_TP
17942,1.0,LONG_TP,LONG_TP
17943,1.0,LONG_TP,LONG_TP
17944,1.0,LONG_TP,LONG_TP
17945,1.0,LONG_TP,LONG_TP
17946,1.0,LONG_TP,LONG_TP
17947,1.0,LONG_TP,LONG_TP
17948,1.0,LONG_TP,LONG_TP
17949,1.0,LONG_TP,LONG_TP
17950,1.0,LONG_TP,LONG_TP
17951,1.0,LONG_TP,LONG_TP
17952,1.0,LONG_TP,LONG_TP
17953,1.0,LONG_TP,LONG_TP
17954,1.0,LONG_TP,LONG_TP
17955,1.0,LONG_TP,LONG_TP
17956,1.0,LONG_TP,LONG_TP
17957,1.0,LONG_TP,LONG_TP
17958,-1.0,SHORT_TP,SHORT_TP
17959,-1.0,SHORT_TP,SHORT_TP
17960,-1.0,SHORT_TP,SHORT_TP
17961,-1.0,SHORT_TP,SHORT_TP
17962,-1.0,SHORT_TP,SHORT_TP
17963,-1.0,SHORT_TP,SHORT_TP
17964,-1.0,SHORT_TP,SHORT_TP
17965,-1.0,SHORT_TP,SHORT_TP
17966,-1.0,SHORT_TP,SHORT_TP
17967,-1.0,SHORT_TP,SHORT_TP
17968,-1.0,SHORT_TP,SHORT_TP
17969,-1.0,SHORT_TP,SHORT_TP
17970,-1.0,SHORT_TP,SHORT_TP
17971,-1.0,SHORT_TP,SHORT_TP
17972,-1.0,SHORT_TP,SHORT_TP
17973,-1.0,SHORT_TP,SHORT_TP
17974,-1.0,SHORT_TP,SHORT_TP
17975,-1.0,SHORT_TP,SHORT_TP
17976,-1.0,SHORT_TP,SHORT_TP
17977,-1.0,SHORT_TP,SHORT_TP
17978,-1.0,SHORT_TP,SHORT_TP
17979,1.0,LONG_TP,LONG_TP
17980,-1.0,SHORT_TP,SHORT_TP
17981,1.0,LONG_TP,LONG_TP
17982,1.0,LONG_TP,LONG_TP
17983,1.0,LONG_TP,LONG_TP
17984,1.0,LONG_TP,LONG_TP
17985,1.0,LONG_TP,LONG_TP
17986,1.0,LONG_TP,LONG_TP
17987,1.0,LONG_TP,LONG_TP
17988,1.0,LONG_TP,LONG_TP
17989,-1.0,SHORT_TP,SHORT_TP
17990,1.0,LONG_TP,LONG_TP
17991,1.0,LONG_TP,LONG_TP
17992,-1.0,SHORT_TP,SHORT_TP
17993,-1.0,SHORT_TP,SHORT_TP
17994,-1.0,SHORT_TP,SHORT_TP
17995,-1.0,SHORT_TP,SHORT_TP
17996,-1.0,SHORT_TP,SHORT_TP
17997,-1.0,SHORT_TP,SHORT_TP
17998,-1.0,SHORT_TP,SHORT_TP
17999,-1.0,SHORT_TP,SHORT_TP
18000,-1.0,SHORT_TP,SHORT_TP
18001,-1.0,SHORT_TP,SHORT_TP
18002,-1.0,SHORT_TP,SHORT_TP
18003,-1.0,SHORT_TP,SHORT_TP
18004,-1.0,SHORT_TP,SHORT_TP
18005,-1.0,SHORT_TP,SHORT_TP
18006,-1.0,SHORT_TP,SHORT_TP
18007,-1.0,SHORT_TP,SHORT_TP
18008,1.0,LONG_TP,LONG_TP
18009,1.0,LONG_TP,LONG_TP
18010,1.0,LONG_TP,LONG_TP
18011,1.0,LONG_TP,LONG_TP
18012,1.0,LONG_TP,LONG_TP
18013,1.0,LONG_TP,LONG_TP
18014,1.0,LONG_TP,LONG_TP
18015,1.0,LONG_TP,LONG_TP
18016,1.0,LONG_TP,LONG_TP
18017,1.0,LONG_TP,LONG_TP
18018,1.0,LONG_TP,LONG_TP
18019,1.0,LONG_TP,LONG_TP
18020,1.0,LONG_TP,LONG_TP
18021,1.0,LONG_TP,LONG_TP
18022,-1.0,SHORT_TP,SHORT_TP
18023,1.0,LONG_TP,LONG_TP
18024,1.0,LONG_TP,LONG_TP
18025,1.0,LONG_TP,LONG_TP
18026,1.0,LONG_TP,LONG_TP
18027,1.0,LONG_TP,LONG_TP
18028,-1.0,SHORT_TP,SHORT_TP
18029,-1.0,SHORT_TP,SHORT_TP
18030,-1.0,SHORT_TP,SHORT_TP
18031,-1.0,SHORT_TP,SHORT_TP
18032,-1.0,SHORT_TP,SHORT_TP
18033,-1.0,SHORT_TP,SHORT_TP
18034,1.0,LONG_TP,LONG_TP
18035,1.0,LONG_TP,LONG_TP
18036,1.0,LONG_TP,LONG_TP
18037,1.0,LONG_TP,LONG_TP
18038,1.0,LONG_TP,LONG_TP
18039,1.0,LONG_TP,LONG_TP
18040,1.0,LONG_TP,LONG_TP
18041,1.0,LONG_TP,LONG_TP
18042,1.0,LONG_TP,LONG_TP
18043,-1.0,SHORT_TP,SHORT_TP
18044,-1.0,SHORT_TP,SHORT_TP
18045,-1.0,SHORT_TP,SHORT_TP
18046,-1.0,SHORT_TP,SHORT_TP
18047,-1.0,SHORT_TP,SHORT_TP
18048,-1.0,SHORT_TP,SHORT_TP
18049,-1.0,SHORT_TP,SHORT_TP
18050,-1.0,SHORT_TP,SHORT_TP
18051,-1.0,SHORT_TP,SHORT_TP
18052,-1.0,SHORT_TP,SHORT_TP
18053,-1.0,SHORT_TP,SHORT_TP
18054,-1.0,SHORT_TP,SHORT_TP
18055,-1.0,SHORT_TP,SHORT_TP
18056,-1.0,SHORT_TP,SHORT_TP
18057,-1.0,SHORT_TP,SHORT_TP
18058,-1.0,SHORT_TP,SHORT_TP
18059,-1.0,SHORT_TP,SHORT_TP
18060,-1.0,SHORT_TP,SHORT_TP
18061,-1.0,SHORT_TP,SHORT_TP
18062,-1.0,SHORT_TP,SHORT_TP
18063,-1.0,SHORT_TP,SHORT_TP
18064,-1.0,SHORT_TP,SHORT_TP
18065,-1.0,SHORT_TP,SHORT_TP
18066,-1.0,SHORT_TP,SHORT_TP
18067,-1.0,SHORT_TP,SHORT_TP
18068,-1.0,SHORT_TP,SHORT_TP
18069,-1.0,SHORT_TP,SHORT_TP
18070,-1.0,SHORT_TP,SHORT_TP
18071,-1.0,SHORT_TP,SHORT_TP
18072,-1.0,SHORT_TP,SHORT_TP
18073,-1.0,SHORT_TP,SHORT_TP
18074,-1.0,SHORT_TP,SHORT_TP
18075,1.0,LONG_TP,LONG_TP
18076,1.0,LONG_TP,LONG_TP
18077,1.0,LONG_TP,LONG_TP
18078,1.0,LONG_TP,LONG_TP
18079,1.0,LONG_TP,LONG_TP
18080,1.0,LONG_TP,LONG_TP
18081,1.0,LONG_TP,LONG_TP
18082,1.0,LONG_TP,LONG_TP
18083,1.0,LONG_TP,LONG_TP
18084,1.0,LONG_TP,LONG_TP
18085,1.0,LONG_TP,LONG_TP
18086,-1.0,SHORT_TP,SHORT_TP
18087,-1.0,SHORT_TP,SHORT_TP
18088,1.0,LONG_TP,LONG_TP
18089,1.0,LONG_TP,LONG_TP
18090,-1.0,SHORT_TP,SHORT_TP
18091,-1.0,SHORT_TP,SHORT_TP
